rank,finalWorth,category,personName,age,country,source,industries,selfMade,gender,gross_tertiary_education_enrollment,life_expectancy_country,gdp_country,population_country
721,3900,Energy,W. Herbert Hunt,94.0,United States,Oil,Energy,False,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
721,3900,Sports,James Irsay,63.0,United States,Indianapolis Colts,Sports,False,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
721,3900,Food & Beverage,Marianne Liebmann,69.0,United States,Cargill,Food,False,F,88.2,78.5,"$21,427,700,000,000 ",328239523.0
721,3900,Healthcare,Jorge Moll Filho & family,78.0,Brazil,Hospitals,Healthcare,True,M,51.3,75.7,"$1,839,758,040,766 ",212559417.0
721,3900,Diversified,Fernando Roberto Moreira Salles,76.0,Brazil,"Banking, minerals",Diversified,False,M,51.3,75.7,"$1,839,758,040,766 ",212559417.0
721,3900,Diversified,Pedro Moreira Salles,63.0,Brazil,"Banking, minerals",Diversified,False,M,51.3,75.7,"$1,839,758,040,766 ",212559417.0
721,3900,Gambling & Casinos,Gabe Newell,60.0,United States,Videogames,Gambling,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
721,3900,Fashion & Retail,Alfred Oetker,56.0,Germany,Consumer goods,Fashion,False,M,70.2,80.9,"$3,845,630,030,824 ",83132799.0
721,3900,Fashion & Retail,Carl Ferdinand Oetker,50.0,Germany,Consumer goods,Fashion,False,M,70.2,80.9,"$3,845,630,030,824 ",83132799.0
721,3900,Fashion & Retail,Julia Oetker,44.0,Germany,Consumer goods,Fashion,False,F,70.2,80.9,"$3,845,630,030,824 ",83132799.0
721,3900,Manufacturing,Ruan Hongliang & family,62.0,China,Glass,Manufacturing,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
721,3900,Finance & Investments,Mark Stevens,63.0,United States,Venture capital,Finance,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
721,3900,Food & Beverage,Nusli Wadia,79.0,India,Consumer goods,Food,False,M,28.1,69.4,"$2,611,000,000,000 ",1366417754.0
721,3900,Healthcare,Wu Yiling,73.0,China,Pharmaceuticals,Healthcare,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
721,3900,Manufacturing,Yu Renrong,57.0,China,Semiconductors,Manufacturing,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
721,3900,Healthcare,Zhu Baoguo & family,60.0,China,Pharmaceuticals,Healthcare,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
748,3800,Service,Rahul Bhatia,63.0,India,Aviation,Service,False,M,28.1,69.4,"$2,611,000,000,000 ",1366417754.0
748,3800,Construction & Engineering,Francesco Gaetano Caltagirone,80.0,Italy,"Cement, diversified",Construction,True,M,61.9,82.9,"$2,001,244,392,042 ",60297396.0
748,3800,Media & Entertainment,Barry Diller,81.0,United States,Online media,Entertainment,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
748,3800,Finance & Investments,Wesley Edens,61.0,United States,Investments,Finance,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
748,3800,Finance & Investments,Stephen Feinberg,63.0,United States,Private equity,Finance,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
748,3800,Service,Rakesh Gangwal,69.0,United States,Airline,Service,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
748,3800,Food & Beverage,Joseph Grendys,61.0,United States,Poultry processing,Food,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
748,3800,Media & Entertainment,Martha Ingram & family,87.0,United States,"Book distribution, transportation",Entertainment,False,F,88.2,78.5,"$21,427,700,000,000 ",328239523.0
748,3800,Automotive,Li Xiang,41.0,China,Electric vehicles,Automotive,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
748,3800,Real Estate,"H. Ross Perot, Jr.",64.0,United States,Real estate,Real Estate,False,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
748,3800,Real Estate,Chandru Raheja,82.0,India,Real estate,Real Estate,False,M,28.1,69.4,"$2,611,000,000,000 ",1366417754.0
748,3800,Energy,Trevor Rees-Jones,71.0,United States,Oil & gas,Energy,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
748,3800,Telecom,Yasumitsu Shigeta,58.0,Japan,Mobile phone retailer,Telecom,True,M,63.2,84.2,"$5,081,769,542,380 ",126226568.0
748,3800,Healthcare,Su Qingcan,54.0,China,Healthcare,Healthcare,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
748,3800,Service,Steven Udvar-Hazy,77.0,United States,Aircraft leasing,Service,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
748,3800,Manufacturing,Elizabeth Uihlein,77.0,United States,Packaging materials,Manufacturing,True,F,88.2,78.5,"$21,427,700,000,000 ",328239523.0
748,3800,Manufacturing,Richard Uihlein,77.0,United States,Packaging materials,Manufacturing,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
766,3700,Finance & Investments,Hayes Barnard,51.0,United States,Fintech,Finance,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
766,3700,Finance & Investments,William Berkley,76.0,United States,Insurance,Finance,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
766,3700,Real Estate,Charles Cohen,71.0,United States,Real estate,Real Estate,False,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
766,3700,Real Estate,Yakir Gabay,56.0,United Kingdom,Real estate,Real Estate,True,M,60.0,81.3,"$2,827,113,184,696 ",66834405.0
766,3700,Technology,Huang Li,59.0,China,Imaging systems,Technology,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
766,3700,Logistics,Brad Jacobs,66.0,United States,Logistics,Logistics,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
766,3700,Real Estate,Ji Qi,56.0,China,"Hotels, motels",Real Estate,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
766,3700,Media & Entertainment,Jason Jiang,50.0,China,Advertising,Entertainment,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
766,3700,Technology,Jim Kavanaugh,60.0,United States,IT provider,Technology,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
766,3700,Real Estate,Richard LeFrak & family,77.0,United States,Real estate,Real Estate,False,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
766,3700,Finance & Investments,Mikhail Lomtadze,47.0,Kazakhstan,Fintech,Finance,True,M,61.7,73.2,"$180,161,741,180 ",18513930.0
766,3700,Fashion & Retail,Tom Morris,68.0,United Kingdom,Retail,Fashion,True,M,60.0,81.3,"$2,827,113,184,696 ",66834405.0
766,3700,Manufacturing,Shigenobu Nagamori,78.0,Japan,Motors,Manufacturing,True,M,63.2,84.2,"$5,081,769,542,380 ",126226568.0
766,3700,Finance & Investments,Daniel Och,62.0,United States,Hedge funds,Finance,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
766,3700,Fashion & Retail,Horst Paulmann & family,88.0,Chile,Retail,Fashion,True,M,88.5,80.0,"$282,318,159,745 ",18952038.0
766,3700,Service,Anthony Pritzker,62.0,United States,"Hotels, investments",Service,False,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
766,3700,Technology,John Sall,75.0,United States,Software,Technology,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
766,3700,Food & Beverage,Howard Schultz,69.0,United States,Starbucks,Food,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
766,3700,Fashion & Retail,Richard Schulze,82.0,United States,Best Buy,Fashion,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
766,3700,Real Estate,Yitzhak Tshuva,74.0,Israel,Real estate,Real Estate,True,M,63.4,82.8,"$395,098,666,122 ",9053300.0
766,3700,Manufacturing,Wang Yanqing & family,56.0,China,Electrical equipment,Manufacturing,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
787,3600,Diversified,Rajiv Bajaj,56.0,India,Diversified,Diversified,False,M,28.1,69.4,"$2,611,000,000,000 ",1366417754.0
787,3600,Diversified,Sanjiv Bajaj,53.0,India,Diversified,Diversified,False,M,28.1,69.4,"$2,611,000,000,000 ",1366417754.0
787,3600,Finance & Investments,Leonid Boguslavsky,71.0,Italy,Venture capital,Finance,True,M,61.9,82.9,"$2,001,244,392,042 ",60297396.0
787,3600,Finance & Investments,Jim Coulter,63.0,United States,Private equity,Finance,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
787,3600,Automotive,Nicolas D'Ieteren,47.0,Switzerland,"Auto parts, distribution",Automotive,False,M,59.6,83.6,"$703,082,435,360 ",8574832.0
787,3600,Real Estate,Bob Gaglardi,82.0,Canada,Hotels,Real Estate,True,M,68.9,81.9,"$1,736,425,629,520 ",36991981.0
787,3600,Finance & Investments,Jaime Gilinski Bacal,65.0,United Kingdom,Banking,Finance,False,M,60.0,81.3,"$2,827,113,184,696 ",66834405.0
787,3600,Finance & Investments,Alan Howard,59.0,Switzerland,Hedge funds,Finance,True,M,59.6,83.6,"$703,082,435,360 ",8574832.0
787,3600,Automotive,Huang Yi,61.0,China,Car dealerships,Automotive,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
787,3600,Finance & Investments,Peter Kellogg,80.0,United States,Investments,Finance,False,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
787,3600,Finance & Investments,Vyacheslav Kim,53.0,Kazakhstan,Fintech,Finance,True,M,61.7,73.2,"$180,161,741,180 ",18513930.0
787,3600,Finance & Investments,Josh Kushner,37.0,United States,Venture capital,Finance,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
787,3600,Finance & Investments,"Stephen Mandel, Jr.",67.0,United States,Hedge funds,Finance,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
787,3600,Diversified,Mohamed Mansour,75.0,United Kingdom,Diversified,Diversified,True,M,60.0,81.3,"$2,827,113,184,696 ",66834405.0
787,3600,Fashion & Retail,Masahiro Miki,67.0,Japan,Shoes,Fashion,True,M,63.2,84.2,"$5,081,769,542,380 ",126226568.0
787,3600,Technology,Masahiro Noda,84.0,Japan,Software,Technology,True,M,63.2,84.2,"$5,081,769,542,380 ",126226568.0
787,3600,Technology,Cliff Obrecht,37.0,Australia,Software,Technology,True,M,113.1,82.7,"$1,392,680,589,329 ",25766605.0
787,3600,Technology,Melanie Perkins,35.0,Australia,Software,Technology,True,F,113.1,82.7,"$1,392,680,589,329 ",25766605.0
787,3600,Finance & Investments,J.B. Pritzker,58.0,United States,"Hotels, investments",Finance,False,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
787,3600,Fashion & Retail,Juan Roig,73.0,Spain,Supermarkets,Fashion,False,M,88.9,83.3,"$1,394,116,310,769 ",47076781.0
787,3600,Real Estate,Jerry Speyer & family,82.0,United States,Real estate,Real Estate,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
787,3600,Fashion & Retail,Lawrence Stroll,63.0,Switzerland,Fashion investments,Fashion,True,M,59.6,83.6,"$703,082,435,360 ",8574832.0
787,3600,Food & Beverage,Wang Junlin,60.0,China,Liquor,Food,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
787,3600,Automotive,Xia Zuoquan,61.0,China,"Automobiles, batteries",Automotive,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
787,3600,Technology,Zeng Fangqin,57.0,China,Smartphone components,Technology,True,F,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
787,3600,Manufacturing,Zhang Jian,54.0,China,"Electric bikes, scooters",Manufacturing,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
818,3500,Fashion & Retail,Rocco Basilico,33.0,United States,Eyeglasses,Fashion,False,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
818,3500,Healthcare,Maurizio Billi,65.0,Brazil,Generic drugs,Healthcare,False,M,51.3,75.7,"$1,839,758,040,766 ",212559417.0
818,3500,Finance & Investments,Fashu Chen,62.0,China,Investments,Finance,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
818,3500,Manufacturing,Giuseppe Crippa & family,87.0,Italy,Microchip testing,Manufacturing,True,M,61.9,82.9,"$2,001,244,392,042 ",60297396.0
818,3500,Finance & Investments,Daniel D'Aniello,76.0,United States,Private equity,Finance,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
818,3500,Fashion & Retail,Claudio Del Vecchio,66.0,United States,Eyeglasses,Fashion,False,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
818,3500,Fashion & Retail,Clemente Del Vecchio,18.0,Italy,Eyeglases,Fashion,False,M,61.9,82.9,"$2,001,244,392,042 ",60297396.0
818,3500,Fashion & Retail,Leonardo Maria Del Vecchio,27.0,Italy,Eyeglasses,Fashion,False,M,61.9,82.9,"$2,001,244,392,042 ",60297396.0
818,3500,Fashion & Retail,Luca Del Vecchio,21.0,Italy,Eyeglasses,Fashion,False,M,61.9,82.9,"$2,001,244,392,042 ",60297396.0
818,3500,Fashion & Retail,Marisa Del Vecchio,64.0,Italy,Eyeglasses,Fashion,False,F,61.9,82.9,"$2,001,244,392,042 ",60297396.0
818,3500,Fashion & Retail,Paola Del Vecchio,61.0,Luxembourg,Eyeglasses,Fashion,False,F,19.2,82.1,"$71,104,919,108 ",645397.0
818,3500,Finance & Investments,Walter P.J. Droege,70.0,Germany,Investing,Finance,True,M,70.2,80.9,"$3,845,630,030,824 ",83132799.0
818,3500,Fashion & Retail,Fan Daidi,57.0,China,Skincare,Fashion,True,F,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
818,3500,Technology,Peter Gassner,58.0,United States,Software,Technology,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
818,3500,Energy,Mikhail Gutseriev,65.0,Russian Federation,"Oil, coal, real estate",Energy,True,M,81.9,72.7,"$1,699,876,578,871 ",144373535.0
818,3500,Food & Beverage,Leng Youbin,54.0,China,Infant formula,Food,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
818,3500,Finance & Investments,Daniel Loeb,61.0,United States,Hedge funds,Finance,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
818,3500,Food & Beverage,Margarita Louis-Dreyfus & family,60.0,Switzerland,Commodities,Food,False,F,59.6,83.6,"$703,082,435,360 ",8574832.0
818,3500,Healthcare,Prasert Prasarttong-Osoth,90.0,Thailand,Hospitals,Healthcare,True,M,49.3,76.9,"$543,649,976,166 ",69625582.0
818,3500,Finance & Investments,Ira Rennert,88.0,United States,Investments,Finance,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
818,3500,Fashion & Retail,Dirk Rossmann & family,76.0,Germany,Drugstores,Fashion,True,M,70.2,80.9,"$3,845,630,030,824 ",83132799.0
818,3500,Construction & Engineering,Arkady Rotenberg,71.0,Russian Federation,"Construction, pipes, banking",Construction,True,M,81.9,72.7,"$1,699,876,578,871 ",144373535.0
818,3500,Fashion & Retail,Remo Ruffini,61.0,Italy,Winter jackets,Fashion,True,M,61.9,82.9,"$2,001,244,392,042 ",60297396.0
818,3500,Automotive,Vivek Chaand Sehgal,66.0,India,Auto parts,Automotive,True,M,28.1,69.4,"$2,611,000,000,000 ",1366417754.0
818,3500,Finance & Investments,Scott Shleifer,45.0,United States,Private equity,Finance,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
818,3500,Technology,Thomas Siebel,70.0,United States,Business software,Technology,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
818,3500,Manufacturing,Wim van der Leegte & family,75.0,Netherlands,Manufacturing,Manufacturing,False,M,85.0,81.8,"$909,070,395,161 ",17332850.0
818,3500,Diversified,Xiao Yongming & family,58.0,China,Fertilizer,Diversified,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
818,3500,Technology,Michael Xie,54.0,United States,Cybersecurity,Technology,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
818,3500,Logistics,Yang Shaopeng,65.0,China,Shipping,Logistics,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
818,3500,Manufacturing,Barry Zekelman,56.0,Canada,Steel,Manufacturing,False,M,68.9,81.9,"$1,736,425,629,520 ",36991981.0
852,3400,Finance & Investments,William Ackman,56.0,United States,Hedge funds,Finance,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
852,3400,Energy,Somphote Ahunai,55.0,Thailand,Renewable energy,Energy,True,M,49.3,76.9,"$543,649,976,166 ",69625582.0
852,3400,Metals & Mining,Igor Altushkin,52.0,Russian Federation,Metals,Mining,True,M,81.9,72.7,"$1,699,876,578,871 ",144373535.0
852,3400,Food & Beverage,Ramon Ang,69.0,Philippines,Diversified,Food,True,M,35.5,71.1,"$376,795,508,680 ",108116615.0
852,3400,Food & Beverage,Acharya Balkrishna,50.0,India,Consumer goods,Food,True,M,28.1,69.4,"$2,611,000,000,000 ",1366417754.0
852,3400,Manufacturing,Markus Blocher,52.0,Switzerland,Chemicals,Manufacturing,False,M,59.6,83.6,"$703,082,435,360 ",8574832.0
852,3400,Finance & Investments,Cho Jung-ho,64.0,Republic of Korea,Finance,Finance,False,M,94.3,82.6,"$2,029,000,000,000 ",51709098.0
852,3400,Food & Beverage,Alessandra Garavoglia,63.0,Italy,Spirits,Food,False,F,61.9,82.9,"$2,001,244,392,042 ",60297396.0
852,3400,Fashion & Retail,Laurence Graff & family,84.0,Switzerland,Diamond jewelry,Fashion,True,M,59.6,83.6,"$703,082,435,360 ",8574832.0
852,3400,Media & Entertainment,"Amos Hostetter, Jr.",86.0,United States,Cable television,Entertainment,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
852,3400,Sports,Robert Johnson,75.0,United States,"Johnson & Johnson, sports",Sports,False,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
852,3400,Finance & Investments,Steven Klinsky,66.0,United States,Investments,Finance,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
852,3400,Fashion & Retail,William Lauder,62.0,United States,Estee Lauder,Fashion,False,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
852,3400,Food & Beverage,John Middleton,68.0,United States,Tobacco,Food,False,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
852,3400,Fashion & Retail,Hiroshi Mikitani,58.0,Japan,Online retail,Fashion,True,M,63.2,84.2,"$5,081,769,542,380 ",126226568.0
852,3400,Technology,Bob Parsons,72.0,United States,Web hosting,Technology,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
852,3400,Finance & Investments,J. Joe Ricketts & family,81.0,United States,TD Ameritrade,Finance,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
852,3400,Real Estate,Herb Simon,88.0,United States,Real estate,Real Estate,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
852,3400,Healthcare,Leena Tewari,65.0,India,Pharmaceuticals,Healthcare,False,F,28.1,69.4,"$2,611,000,000,000 ",1366417754.0
852,3400,Media & Entertainment,Stefan von Holtzbrinck,59.0,Germany,Publishing,Entertainment,False,M,70.2,80.9,"$3,845,630,030,824 ",83132799.0
852,3400,Food & Beverage,Hans Peter Wild,81.0,Switzerland,Flavorings,Food,False,M,59.6,83.6,"$703,082,435,360 ",8574832.0
852,3400,Healthcare,Wu Guanjiang & family,54.0,China,Pharmaceuticals,Healthcare,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
852,3400,Technology,Yi Zheng,52.0,China,Software,Technology,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
852,3400,Technology,Eric Yuan & family,53.0,United States,Zoom Video Communications,Technology,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
852,3400,Media & Entertainment,Charles Zegar,75.0,United States,Bloomberg LP,Entertainment,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
878,3300,Construction & Engineering,Mohed Altrad,75.0,France,"Scaffolding, cement mixers",Construction,True,M,65.6,82.5,"$2,715,518,274,227 ",67059887.0
878,3300,Finance & Investments,John Arnold,49.0,United States,Hedge funds,Finance,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
878,3300,Manufacturing,Bill Austin,81.0,United States,Hearing aids,Manufacturing,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
878,3300,Manufacturing,Chen Shibin,56.0,China,Quartz products,Manufacturing,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
878,3300,Food & Beverage,Bennett Dorrance,77.0,United States,Campbell Soup,Food,False,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
878,3300,Food & Beverage,Walter Faria,68.0,Brazil,Beer,Food,True,M,51.3,75.7,"$1,839,758,040,766 ",212559417.0
878,3300,Automotive,Walter Frey,79.0,Switzerland,Car dealerships,Automotive,False,M,59.6,83.6,"$703,082,435,360 ",8574832.0
878,3300,Technology,Fu Liquan & family,55.0,China,Surveillance equipment,Technology,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
878,3300,Real Estate,John Gandel,88.0,Australia,Shopping malls,Real Estate,False,M,113.1,82.7,"$1,392,680,589,329 ",25766605.0
878,3300,Construction & Engineering,Peter Gilgan,72.0,Canada,Homebuilding,Construction,True,M,68.9,81.9,"$1,736,425,629,520 ",36991981.0
878,3300,Diversified,Kwek Leng Beng,82.0,Singapore,Diversified,Diversified,False,M,84.8,83.1,"$372,062,527,489 ",5703569.0
878,3300,Finance & Investments,Pablo Legorreta,59.0,United States,Investments,Finance,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
878,3300,Media & Entertainment,Arnon Milchan,78.0,Israel,Movie making,Entertainment,True,M,63.4,82.8,"$395,098,666,122 ",9053300.0
878,3300,Fashion & Retail,Akio Nitori,79.0,Japan,Home furnishings,Fashion,True,M,63.2,84.2,"$5,081,769,542,380 ",126226568.0
878,3300,Metals & Mining,Julio Ponce Lerou,77.0,Chile,Fertilizer,Mining,True,M,88.5,80.0,"$282,318,159,745 ",18952038.0
878,3300,Finance & Investments,Rodger Riney & family,77.0,United States,Discount brokerage,Finance,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
